appid,name,release_date,release_year,year_range,developer,publisher,free_to_play,virtual_reality_support,singleplayer,multiplayer,windows_support,mac_support,linux_support,required_age,categories,steamspy_tags,achievements,general_rating,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,total_reviews,genres,value
233290,Murdered: Soul Suspect,2014-06-05,2014,2012 - 2015,Airtight Games,Square Enix,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,16,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Detective;Adventure;Horror,48,Positive,8658,1647,282,343,500k to 1M,19.99,10305,Genre1,Action
233290,Murdered: Soul Suspect,2014-06-05,2014,2012 - 2015,Airtight Games,Square Enix,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,16,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Detective;Adventure;Horror,48,Positive,8658,1647,282,343,500k to 1M,19.99,10305,Genre2,Adventure
233290,Murdered: Soul Suspect,2014-06-05,2014,2012 - 2015,Airtight Games,Square Enix,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,16,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Detective;Adventure;Horror,48,Positive,8658,1647,282,343,500k to 1M,19.99,10305,Genre3,RPG
12200,Bully: Scholarship Edition,2008-10-21,2008,2005 - 2008,Rockstar New England,Rockstar Games,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Partial Controller Support,Open World;Action;Adventure,0,Positive,8504,1764,319,225,1M to 2M,9.99,10268,Genre1,Action
12200,Bully: Scholarship Edition,2008-10-21,2008,2005 - 2008,Rockstar New England,Rockstar Games,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Partial Controller Support,Open World;Action;Adventure,0,Positive,8504,1764,319,225,1M to 2M,9.99,10268,Genre2,Adventure
242700,Injustice: Gods Among Us Ultimate Edition,2013-11-29,2013,2012 - 2015,NetherRealm Studios;High Voltage Software,Warner Bros. Interactive Entertainment,FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,FALSE,FALSE,16,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Fighting;Superhero;Action,50,Positive,8793,1473,288,320,1M to 2M,14.99,10266,Genre1,Action
17470,Dead Space,2009-01-09,2009,2009 - 2011,EA Redwood Shores,Electronic Arts,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Full controller support,Horror;Action;Sci-fi,0,Positive,9136,1049,295,178,2M to 5M,14.99,10185,Genre1,Action
392110,Endless Space® 2,2017-05-18,2017,2016 - 2019,AMPLITUDE Studios,SEGA,FALSE,FALSE,TRUE,Online only,TRUE,TRUE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Strategy;Space;Sci-fi,106,Positive,8161,1986,1278,1588,500k to 1M,34.99,10147,Genre1,Strategy
22320,The Elder Scrolls III: Morrowind® Game of the Year Edition,2009-06-16,2009,2009 - 2011,Bethesda Game Studios,Bethesda Softworks,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Cloud,RPG;Open World;Fantasy,0,Positive,9571,540,1135,1183,1M to 2M,12.99,10111,Genre1,RPG
242680,Nuclear Throne,2015-12-05,2015,2012 - 2015,Vlambeer,Vlambeer,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards,Rogue-like;Indie;Action,44,Extremely Positive,9694,405,682,491,500k to 1M,9.29,10099,Genre1,Action
242680,Nuclear Throne,2015-12-05,2015,2012 - 2015,Vlambeer,Vlambeer,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards,Rogue-like;Indie;Action,44,Extremely Positive,9694,405,682,491,500k to 1M,9.29,10099,Genre2,Indie
242680,Nuclear Throne,2015-12-05,2015,2012 - 2015,Vlambeer,Vlambeer,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards,Rogue-like;Indie;Action,44,Extremely Positive,9694,405,682,491,500k to 1M,9.29,10099,Genre3,RPG
317360,Double Action: Boogaloo,2014-10-23,2014,2012 - 2015,Double Action Factory,Double Action Factory,TRUE,FALSE,FALSE,Multiplayer (Unspecified),TRUE,FALSE,TRUE,0,Multi-player;Cross-Platform Multiplayer;VR Support;Includes level editor;Includes Source SDK,Free to Play;Action;Multiplayer,14,Positive,9252,786,5852,50,2M to 5M,0,10038,Genre1,Action
317360,Double Action: Boogaloo,2014-10-23,2014,2012 - 2015,Double Action Factory,Double Action Factory,TRUE,FALSE,FALSE,Multiplayer (Unspecified),TRUE,FALSE,TRUE,0,Multi-player;Cross-Platform Multiplayer;VR Support;Includes level editor;Includes Source SDK,Free to Play;Action;Multiplayer,14,Positive,9252,786,5852,50,2M to 5M,0,10038,Genre2,Free to Play
317360,Double Action: Boogaloo,2014-10-23,2014,2012 - 2015,Double Action Factory,Double Action Factory,TRUE,FALSE,FALSE,Multiplayer (Unspecified),TRUE,FALSE,TRUE,0,Multi-player;Cross-Platform Multiplayer;VR Support;Includes level editor;Includes Source SDK,Free to Play;Action;Multiplayer,14,Positive,9252,786,5852,50,2M to 5M,0,10038,Genre3,Indie
9900,Star Trek Online,2012-01-31,2012,2012 - 2015,Cryptic Studios,Perfect World Entertainment,TRUE,FALSE,FALSE,Online only,TRUE,FALSE,FALSE,0,Multi-player;MMO;Co-op;Steam Achievements;Full controller support;In-App Purchases,Free to Play;Sci-fi;Space,0,Positive,7639,2391,2514,638,1M to 2M,0,10030,Genre1,Free to Play
9900,Star Trek Online,2012-01-31,2012,2012 - 2015,Cryptic Studios,Perfect World Entertainment,TRUE,FALSE,FALSE,Online only,TRUE,FALSE,FALSE,0,Multi-player;MMO;Co-op;Steam Achievements;Full controller support;In-App Purchases,Free to Play;Sci-fi;Space,0,Positive,7639,2391,2514,638,1M to 2M,0,10030,Genre2,Massively Multiplayer
9900,Star Trek Online,2012-01-31,2012,2012 - 2015,Cryptic Studios,Perfect World Entertainment,TRUE,FALSE,FALSE,Online only,TRUE,FALSE,FALSE,0,Multi-player;MMO;Co-op;Steam Achievements;Full controller support;In-App Purchases,Free to Play;Sci-fi;Space,0,Positive,7639,2391,2514,638,1M to 2M,0,10030,Genre3,RPG
418240,Shadow Tactics: Blades of the Shogun,2016-12-06,2016,2016 - 2019,Mimimi Productions,Daedalic Entertainment,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Stealth;Tactical;Ninja,44,Extremely Positive,9523,417,287,218,500k to 1M,34.99,9940,Genre1,Indie
418240,Shadow Tactics: Blades of the Shogun,2016-12-06,2016,2016 - 2019,Mimimi Productions,Daedalic Entertainment,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Stealth;Tactical;Ninja,44,Extremely Positive,9523,417,287,218,500k to 1M,34.99,9940,Genre2,Strategy
323850,Move or Die,2016-01-21,2016,2016 - 2019,Those Awesome Guys,Those Awesome Guys,FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,TRUE,TRUE,0,Single-player;Multi-player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Includes level editor,Multiplayer;Funny;Local Multiplayer,66,Positive,8633,1245,299,174,500k to 1M,10.99,9878,Genre1,Action
323850,Move or Die,2016-01-21,2016,2016 - 2019,Those Awesome Guys,Those Awesome Guys,FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,TRUE,TRUE,0,Single-player;Multi-player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Includes level editor,Multiplayer;Funny;Local Multiplayer,66,Positive,8633,1245,299,174,500k to 1M,10.99,9878,Genre2,Indie
4920,Natural Selection 2,2012-10-30,2012,2012 - 2015,Unknown Worlds Entertainment,Unknown Worlds Entertainment,FALSE,FALSE,FALSE,Online only,TRUE,FALSE,TRUE,0,Multi-player;Online Multi-Player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Valve Anti-Cheat enabled;Includes level editor,Multiplayer;Strategy;FPS,67,Positive,8372,1498,627,253,1M to 2M,6.99,9870,Genre1,Action
4920,Natural Selection 2,2012-10-30,2012,2012 - 2015,Unknown Worlds Entertainment,Unknown Worlds Entertainment,FALSE,FALSE,FALSE,Online only,TRUE,FALSE,TRUE,0,Multi-player;Online Multi-Player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Valve Anti-Cheat enabled;Includes level editor,Multiplayer;Strategy;FPS,67,Positive,8372,1498,627,253,1M to 2M,6.99,9870,Genre2,Indie
4920,Natural Selection 2,2012-10-30,2012,2012 - 2015,Unknown Worlds Entertainment,Unknown Worlds Entertainment,FALSE,FALSE,FALSE,Online only,TRUE,FALSE,TRUE,0,Multi-player;Online Multi-Player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Valve Anti-Cheat enabled;Includes level editor,Multiplayer;Strategy;FPS,67,Positive,8372,1498,627,253,1M to 2M,6.99,9870,Genre3,Strategy
35700,Trine Enchanted Edition,2009-07-02,2009,2009 - 2011,Frozenbyte,Frozenbyte,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Platformer;Fantasy;Puzzle,33,Extremely Positive,9448,407,314,304,1M to 2M,9.99,9855,Genre1,Action
35700,Trine Enchanted Edition,2009-07-02,2009,2009 - 2011,Frozenbyte,Frozenbyte,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Platformer;Fantasy;Puzzle,33,Extremely Positive,9448,407,314,304,1M to 2M,9.99,9855,Genre2,Adventure
35700,Trine Enchanted Edition,2009-07-02,2009,2009 - 2011,Frozenbyte,Frozenbyte,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Platformer;Fantasy;Puzzle,33,Extremely Positive,9448,407,314,304,1M to 2M,9.99,9855,Genre3,Indie
411300,ELEX,2017-10-17,2017,2016 - 2019,Piranha Bytes,THQ Nordic,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,RPG;Open World;Singleplayer,50,Positive,7388,2427,1932,2218,500k to 1M,39.99,9815,Genre1,Action
411300,ELEX,2017-10-17,2017,2016 - 2019,Piranha Bytes,THQ Nordic,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,RPG;Open World;Singleplayer,50,Positive,7388,2427,1932,2218,500k to 1M,39.99,9815,Genre2,Adventure
411300,ELEX,2017-10-17,2017,2016 - 2019,Piranha Bytes,THQ Nordic,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,RPG;Open World;Singleplayer,50,Positive,7388,2427,1932,2218,500k to 1M,39.99,9815,Genre3,RPG
234650,Shadowrun Returns,2013-07-25,2013,2012 - 2015,Harebrained Schemes,Paradox Interactive,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,RPG;Cyberpunk;Turn-Based,0,Positive,8676,1132,278,240,1M to 2M,10.99,9808,Genre1,Adventure
234650,Shadowrun Returns,2013-07-25,2013,2012 - 2015,Harebrained Schemes,Paradox Interactive,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,RPG;Cyberpunk;Turn-Based,0,Positive,8676,1132,278,240,1M to 2M,10.99,9808,Genre2,Indie
234650,Shadowrun Returns,2013-07-25,2013,2012 - 2015,Harebrained Schemes,Paradox Interactive,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,RPG;Cyberpunk;Turn-Based,0,Positive,8676,1132,278,240,1M to 2M,10.99,9808,Genre3,RPG
234650,Shadowrun Returns,2013-07-25,2013,2012 - 2015,Harebrained Schemes,Paradox Interactive,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,RPG;Cyberpunk;Turn-Based,0,Positive,8676,1132,278,240,1M to 2M,10.99,9808,Genre4,Strategy
301640,Zombie Army Trilogy,2015-03-06,2015,2012 - 2015,Rebellion,Rebellion,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,FALSE,FALSE,0,Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Zombies;Action;Co-op,68,Positive,8472,1330,400,381,500k to 1M,29.99,9802,Genre1,Action
405640,Pony Island,2016-01-04,2016,2016 - 2019,Daniel Mullins Games,Daniel Mullins Games,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Trading Cards;Stats,Puzzle;Indie;Psychological Horror,20,Extremely Positive,9347,421,224,289,200k to 500k,3.99,9768,Genre1,Indie
356670,Spooky's Jump Scare Mansion,2015-07-28,2015,2012 - 2015,Lag Studios,Lag Studios,TRUE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player,Horror;Free to Play;Cute,0,Positive,9030,725,7131,42,1M to 2M,0,9755,Genre1,Action
356670,Spooky's Jump Scare Mansion,2015-07-28,2015,2012 - 2015,Lag Studios,Lag Studios,TRUE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player,Horror;Free to Play;Cute,0,Positive,9030,725,7131,42,1M to 2M,0,9755,Genre2,Adventure
356670,Spooky's Jump Scare Mansion,2015-07-28,2015,2012 - 2015,Lag Studios,Lag Studios,TRUE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player,Horror;Free to Play;Cute,0,Positive,9030,725,7131,42,1M to 2M,0,9755,Genre3,Free to Play
356670,Spooky's Jump Scare Mansion,2015-07-28,2015,2012 - 2015,Lag Studios,Lag Studios,TRUE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player,Horror;Free to Play;Cute,0,Positive,9030,725,7131,42,1M to 2M,0,9755,Genre4,Indie
102500,Kingdoms of Amalur: Reckoning™,2012-02-09,2012,2012 - 2015,Big Huge Games;38 Studios,38 Studios;Electronic Arts,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,16,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,RPG;Fantasy;Open World,61,Positive,8523,1201,252,170,500k to 1M,19.99,9724,Genre1,Action
102500,Kingdoms of Amalur: Reckoning™,2012-02-09,2012,2012 - 2015,Big Huge Games;38 Studios,38 Studios;Electronic Arts,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,16,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,RPG;Fantasy;Open World,61,Positive,8523,1201,252,170,500k to 1M,19.99,9724,Genre2,RPG
460790,Bayonetta,2017-04-11,2017,2016 - 2019,PlatinumGames,SEGA,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Female Protagonist;Hack and Slash,50,Positive,8866,843,232,180,500k to 1M,14.99,9709,Genre1,Action
460790,Bayonetta,2017-04-11,2017,2016 - 2019,PlatinumGames,SEGA,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Female Protagonist;Hack and Slash,50,Positive,8866,843,232,180,500k to 1M,14.99,9709,Genre2,Adventure
294860,Valkyria Chronicles™,2014-11-11,2014,2012 - 2015,SEGA,SEGA,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Anime;Strategy;Turn-Based,20,Positive,8862,838,892,1068,500k to 1M,14.99,9700,Genre1,Action
294860,Valkyria Chronicles™,2014-11-11,2014,2012 - 2015,SEGA,SEGA,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Anime;Strategy;Turn-Based,20,Positive,8862,838,892,1068,500k to 1M,14.99,9700,Genre2,RPG
294860,Valkyria Chronicles™,2014-11-11,2014,2012 - 2015,SEGA,SEGA,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Anime;Strategy;Turn-Based,20,Positive,8862,838,892,1068,500k to 1M,14.99,9700,Genre3,Strategy
636480,Ravenfield,2017-05-18,2017,2016 - 2019,SteelRaven7,SteelRaven7,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Workshop;Partial Controller Support;Includes level editor,Early Access;FPS;War,0,Positive,9119,569,2095,2773,200k to 500k,10.99,9688,Genre1,Action
636480,Ravenfield,2017-05-18,2017,2016 - 2019,SteelRaven7,SteelRaven7,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Workshop;Partial Controller Support;Includes level editor,Early Access;FPS;War,0,Positive,9119,569,2095,2773,200k to 500k,10.99,9688,Genre2,Indie
636480,Ravenfield,2017-05-18,2017,2016 - 2019,SteelRaven7,SteelRaven7,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Workshop;Partial Controller Support;Includes level editor,Early Access;FPS;War,0,Positive,9119,569,2095,2773,200k to 500k,10.99,9688,Genre3,Early Access
250760,Shovel Knight: Treasure Trove,2014-06-26,2014,2012 - 2015,Yacht Club Games,Yacht Club Games,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Platformer;Pixel Graphics;Great Soundtrack,85,Extremely Positive,9334,332,501,611,500k to 1M,18.99,9666,Genre1,Action
250760,Shovel Knight: Treasure Trove,2014-06-26,2014,2012 - 2015,Yacht Club Games,Yacht Club Games,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Platformer;Pixel Graphics;Great Soundtrack,85,Extremely Positive,9334,332,501,611,500k to 1M,18.99,9666,Genre2,Adventure
250760,Shovel Knight: Treasure Trove,2014-06-26,2014,2012 - 2015,Yacht Club Games,Yacht Club Games,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Platformer;Pixel Graphics;Great Soundtrack,85,Extremely Positive,9334,332,501,611,500k to 1M,18.99,9666,Genre3,Indie
601430,The Evil Within 2,2017-10-12,2017,2016 - 2019,Tango Gameworks,Bethesda Softworks,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,18,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Horror;Survival Horror;Psychological Horror,51,Positive,8871,790,1299,1810,100k to 200k,39.99,9661,Genre1,Action
601430,The Evil Within 2,2017-10-12,2017,2016 - 2019,Tango Gameworks,Bethesda Softworks,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,18,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Horror;Survival Horror;Psychological Horror,51,Positive,8871,790,1299,1810,100k to 200k,39.99,9661,Genre2,Adventure
584400,Sonic Mania,2017-08-29,2017,2016 - 2019,Christian Whitehead;Headcannon;PagodaWest Games,SEGA,FALSE,FALSE,TRUE,Local + Co-op,TRUE,FALSE,FALSE,0,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Great Soundtrack;2D;Platformer,18,Positive,8669,984,44,44,100k to 200k,14.99,9653,Genre1,Action
584400,Sonic Mania,2017-08-29,2017,2016 - 2019,Christian Whitehead;Headcannon;PagodaWest Games,SEGA,FALSE,FALSE,TRUE,Local + Co-op,TRUE,FALSE,FALSE,0,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Great Soundtrack;2D;Platformer,18,Positive,8669,984,44,44,100k to 200k,14.99,9653,Genre2,Adventure
584400,Sonic Mania,2017-08-29,2017,2016 - 2019,Christian Whitehead;Headcannon;PagodaWest Games,SEGA,FALSE,FALSE,TRUE,Local + Co-op,TRUE,FALSE,FALSE,0,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Great Soundtrack;2D;Platformer,18,Positive,8669,984,44,44,100k to 200k,14.99,9653,Genre3,Casual
311340,METAL GEAR SOLID V: GROUND ZEROES,2014-12-18,2014,2012 - 2015,Kojima Productions,Konami Digital Entertainment,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,18,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Stealth;Action;Short,16,Positive,7953,1692,320,198,500k to 1M,16.99,9645,Genre1,Action
311340,METAL GEAR SOLID V: GROUND ZEROES,2014-12-18,2014,2012 - 2015,Kojima Productions,Konami Digital Entertainment,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,18,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Stealth;Action;Short,16,Positive,7953,1692,320,198,500k to 1M,16.99,9645,Genre2,Adventure
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015-01-29,2015,2012 - 2015,"IDEA FACTORY Co., Ltd.;COMPILE HEART Co., Ltd.;FELISTELLA Co., Ltd.","Idea Factory International, Inc.;IDEA FACTORY Co., Ltd.",FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Anime;JRPG;Female Protagonist,45,Extremely Positive,9138,476,613,819,200k to 500k,19.49,9614,Genre1,RPG
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015-01-29,2015,2012 - 2015,"IDEA FACTORY Co., Ltd.;COMPILE HEART Co., Ltd.;FELISTELLA Co., Ltd.","Idea Factory International, Inc.;IDEA FACTORY Co., Ltd.",FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Anime;JRPG;Female Protagonist,45,Extremely Positive,9138,476,613,819,200k to 500k,19.49,9614,Genre2,Strategy
